Image,Ground-truth,Predicted-Lymphocyte_y
img_16424,4,5
img_16425,2,5
img_16426,1,3
img_16427,1,2
img_16428,3,1
img_16429,0,0
img_16430,5,3
img_16431,2,2
img_16432,0,0
img_16433,0,0
img_16434,4,3
img_16435,8,10
img_16436,3,2
img_16437,0,2
img_16438,1,1
img_16439,1,0
img_16440,9,10
img_16441,14,16
img_16442,1,0
img_16443,12,12
img_16444,1,0
img_16445,1,0
img_16446,6,8
img_16447,8,4
img_16448,0,0
img_16449,2,3
img_16450,1,2
img_16451,0,0
img_16452,9,9
img_16453,30,31
img_16454,0,0
img_16455,3,4
img_16456,1,0
img_16457,1,2
img_16458,1,2
img_16459,13,11
img_16460,4,1
img_16461,17,20
img_16462,0,0
img_16463,0,0
img_16464,0,0
img_16465,1,0
img_16466,2,1
img_16467,3,4
img_16468,1,2
img_16469,1,1
img_16470,0,0
img_16471,1,1
img_16472,5,7
img_16473,1,3
img_16474,2,2
img_16475,0,0
img_16476,5,5
img_16477,0,0
img_16478,6,7
img_16479,3,2
img_16480,1,1
img_16481,6,5
img_16482,0,0
img_16483,6,3
img_16484,0,0
img_16485,1,0
img_16486,8,6
img_16487,3,2
img_16488,1,0
img_16489,1,1
img_16490,1,3
img_16491,0,0
img_16492,16,10
img_16493,4,7
img_16494,0,0
img_16495,0,0
img_16496,7,3
img_16497,1,0
img_16498,6,8
img_16499,5,0
img_16500,0,0
img_16501,8,4
img_16502,2,4
img_16503,7,4
img_16504,3,2
img_16505,2,1
img_16506,1,1
img_16507,2,1
img_16508,4,3
img_16509,0,0
img_16510,2,2
img_16511,0,0
img_16512,7,9
img_16513,1,1
img_16514,0,0
img_16515,0,0
img_16516,4,4
img_16517,1,0
img_16518,10,1
img_16519,1,3
img_16520,0,0
img_16521,0,0
img_16522,4,6
img_16523,0,0
img_16524,7,5
img_16525,0,2
img_16526,2,0
img_16527,1,0
img_16528,3,2
img_16529,1,0
img_16530,0,1
img_16531,1,2
img_16532,0,0
img_16533,1,3
img_16534,3,7
img_16535,2,0
img_16536,12,6
img_16537,1,4
img_16538,5,2
img_16539,1,1
img_16540,0,0
img_16541,1,0
img_16542,0,0
img_16543,1,1
img_16544,2,2
img_16545,1,0
img_16546,2,3
img_16547,3,1
img_16548,1,1
img_16549,1,0
img_16550,9,9
img_16551,0,0
img_16552,3,7
img_16553,4,4
img_16554,4,1
img_16555,6,2
img_16556,0,0
img_16557,0,0
img_16558,1,1
img_16559,0,0
img_16560,0,0
img_16561,1,0
img_16562,5,6
img_16563,3,2
img_16564,1,3
img_16565,3,0
img_16566,2,2
img_16567,2,2
img_16568,1,2
img_16569,1,0
img_16570,2,1
img_16571,2,0
img_16572,0,0
img_16573,1,1
img_16574,13,16
img_16575,1,0
img_16576,12,7
img_16577,18,6
img_16578,5,3
img_16579,1,1
img_16580,2,4
img_16581,1,2
img_16582,3,4
img_16583,35,15
img_16584,7,7
img_16585,3,5
img_16586,1,3
img_16587,3,0
img_16588,0,0
img_16589,13,11
img_16590,6,7
img_16591,0,0
img_16592,1,0
img_16593,5,4
img_16594,1,2
img_16595,4,14
img_16596,4,2
img_16597,8,14
img_16598,4,7
img_16599,1,0
img_16600,8,6
img_16601,1,0
img_16602,3,5
img_16603,1,1
img_16604,5,4
img_16605,4,1
img_16606,1,0
img_16607,1,1
img_16608,0,0
img_16609,1,2
img_16610,2,2
img_16611,1,1
img_16612,3,8
img_16613,0,0
img_16614,2,4
img_16615,5,6
img_16616,3,0
img_16617,6,5
img_16618,6,8
img_16619,55,15
img_16620,1,0
img_16621,4,3
img_16622,3,5
img_16623,9,9
img_16624,13,17
img_16625,2,2
img_16626,5,4
img_16627,1,0
img_16628,12,8
img_16629,0,0
img_16630,2,5
img_16631,3,1
img_16632,6,1
img_16633,11,12
img_16634,0,2
img_16635,1,0
img_16636,1,0
img_16637,3,1
img_16638,1,3
img_16639,3,2
img_16640,9,12
img_16641,3,5
img_16642,0,0
img_16643,0,0
img_16644,6,4
img_16645,1,5
img_16646,7,9
img_16647,1,0
img_16648,0,0
img_16649,2,1
img_16650,3,3
img_16651,1,1
img_16652,4,1
img_16653,0,0
img_16654,0,1
img_16655,0,0
img_16656,13,13
img_16657,15,12
img_16658,1,1
img_16659,1,0
img_16660,0,0
img_16661,2,2
img_16662,1,0
img_16663,1,3
img_16664,6,8
img_16665,1,0
img_16666,6,7
img_16667,3,1
img_16668,2,2
img_16669,2,1
img_16670,1,1
img_16671,0,0
img_16672,1,1
img_16673,6,4
img_16674,2,3
img_16675,0,2
img_16676,1,1
img_16677,1,1
img_16678,12,9
img_16679,15,21
img_16680,2,0
img_16681,0,0
img_16682,0,0
img_16683,0,0
img_16684,1,1
img_16685,0,1
img_16686,2,0
img_16687,0,0
img_16688,0,0
img_16689,6,5
img_16690,2,1
img_16691,20,2
img_16692,1,2
img_16693,1,1
img_16694,0,0
img_16695,1,2
img_16696,11,6
img_16697,5,6
img_16698,1,0
img_16699,0,0
img_16700,1,0
img_16701,3,1
img_16702,1,3
img_16703,5,8
img_16704,0,0
img_16705,1,1
img_16706,3,4
img_16707,3,3
img_16708,3,7
img_16709,0,0
img_16710,2,2
img_16711,1,0
img_16712,1,2
img_16713,2,0
img_16714,5,6
img_16715,6,7
img_16716,1,0
img_16717,2,3
img_16718,0,0
img_16719,2,3
img_16720,1,0
img_16721,0,0
img_16722,1,0
img_16723,1,1
img_16724,5,0
img_16725,0,0
img_16726,1,2
img_16727,5,3
img_16728,5,6
img_16729,1,1
img_16730,1,0
img_16731,1,0
img_16732,6,4
img_16733,3,4
img_16734,0,0
img_16735,0,0
img_16736,27,27
img_16737,4,3
img_16738,20,18
img_16739,1,0
img_16740,0,0
img_16741,2,3
img_16742,0,0
img_16743,1,1
img_16744,2,0
img_16745,2,1
img_16746,1,3
img_16747,2,2
img_16748,0,0
img_16749,0,0
img_16750,1,1
img_16751,0,0
img_16752,1,0
img_16753,1,1
img_16754,0,0
img_16755,2,2
img_16756,1,0
img_16757,1,1
img_16758,0,0
img_16759,1,0
img_16760,1,3
img_16761,1,1
img_16762,1,1
img_16763,0,0
img_16764,3,2
img_16765,6,6
img_16766,2,3
img_16767,1,2
img_16768,1,0
img_16769,9,7
img_16770,0,0
img_16771,0,1
img_16772,3,2
img_16773,0,0
img_16774,0,0
img_16775,1,2
img_16776,1,0
img_16777,7,10
img_16778,0,0
img_16779,2,2
img_16780,3,3
img_16781,1,0
img_16782,0,0
img_16783,12,1
img_16784,0,1
img_16785,3,3
img_16786,0,0
img_16787,1,1
img_16788,2,6
img_16789,3,2
img_16790,0,0
img_16791,3,4
img_16792,0,0
img_16793,4,4
img_16794,1,1
img_16795,4,7
img_16796,1,1
img_16797,4,0
img_16798,17,4
img_16799,1,1
img_16800,2,1
img_16801,5,2
img_16802,0,0
img_16803,1,1
img_16804,8,12
img_16805,2,1
img_16806,7,7
img_16807,1,0
img_16808,1,1
img_16809,0,0
img_16810,1,2
img_16811,2,0
img_16812,2,1
img_16813,6,8
img_16814,2,2
img_16815,5,3
img_16816,3,5
img_16817,2,3
img_16818,0,0
img_16819,9,2
img_16820,1,1
img_16821,0,0
img_16822,1,1
img_16823,0,0
img_16824,0,0
img_16825,0,0
img_16826,1,1
img_16827,1,0
img_16828,0,0
img_16829,1,2
img_16830,19,19
img_16831,0,0
img_16832,1,1
img_16833,2,1
img_16834,0,0
img_16835,1,0
img_16836,6,3
img_16837,17,13
img_16838,5,5
img_16839,0,0
img_16840,6,2
img_16841,2,2
img_16842,1,2
img_16843,1,1
img_16844,1,0
img_16845,11,5
img_16846,2,1
img_16847,3,4
img_16848,2,3
img_16849,1,1
img_16850,0,1
img_16851,1,3
img_16852,1,0
img_16853,4,3
img_16854,10,11
img_16855,0,1
img_16856,3,4
img_16857,6,1
img_16858,2,1
img_16859,0,0
img_16860,1,1
img_16861,5,3
img_16862,1,2
img_16863,0,0
img_16864,0,0
img_16865,1,1
img_16866,0,0
img_16867,1,0
img_16868,1,2
img_16869,0,0
img_16870,1,3
img_16871,2,2
img_16872,0,0
img_16873,2,2
img_16874,1,2
img_16875,0,0
img_16876,3,3
img_16877,0,0
img_16878,0,0
img_16879,1,1
img_16880,1,2
img_16881,1,0
img_16882,3,7
img_16883,1,1
img_16884,2,3
img_16885,1,0
img_16886,1,0
img_16887,0,0
img_16888,4,6
img_16889,5,7
img_16890,2,2
img_16891,1,2
img_16892,4,8
img_16893,1,1
img_16894,0,0
img_16895,6,8
img_16896,11,12
img_16897,0,0
img_16898,6,6
img_16899,0,0
img_16900,3,1
img_16901,2,2
img_16902,3,5
img_16903,0,1
img_16904,0,0
img_16905,0,0
img_16906,0,0
img_16907,0,1
img_16908,2,3
img_16909,2,3
img_16910,0,0
img_16911,9,1
img_16912,1,2
img_16913,1,1
img_16914,3,1
img_16915,2,1
img_16916,3,1
img_16917,3,1
img_16918,3,5
img_16919,6,4
img_16920,5,7
img_16921,0,0
img_16922,1,3
img_16923,4,1
img_16924,1,1
img_16925,0,0
img_16926,2,0
img_16927,1,0
img_16928,1,4
img_16929,2,2
img_16930,0,0
img_16931,4,7
img_16932,4,1
img_16933,0,0
img_16934,1,1
img_16935,0,0
img_16936,7,6
img_16937,0,0
img_16938,1,1
img_16939,0,0
img_16940,10,3
img_16941,1,1
img_16942,4,7
img_16943,2,2
img_16944,1,1
img_16945,2,1
img_16946,1,1
img_16947,1,1
img_16948,20,14
img_16949,0,0
img_16950,0,0
img_16951,1,2
img_16952,2,2
img_16953,6,16
img_16954,2,2
img_16955,1,1
img_16956,5,6
img_16957,0,3
img_16958,3,3
img_16959,0,0
img_16960,1,1
img_16961,0,0
img_16962,1,3
img_16963,1,0
img_16964,1,1
img_16965,8,5
img_16966,2,2
img_16967,0,0
img_16968,2,3
img_16969,1,0
img_16970,0,0
img_16971,1,1
img_16972,14,16
img_16973,0,2
img_16974,1,2
img_16975,1,1
img_16976,4,3
img_16977,1,1
img_16978,0,1
img_16979,14,8
img_16980,0,0
img_16981,2,2
img_16982,7,10
img_16983,1,1
img_16984,0,0
img_16985,1,1
img_16986,0,0
img_16987,1,0
img_16988,1,3
img_16989,1,0
img_16990,12,8
img_16991,0,2
img_16992,2,3
img_16993,13,18
img_16994,4,4
img_16995,1,1
img_16996,4,8
img_16997,2,2
img_16998,2,1
img_16999,1,0
img_17000,0,0
img_17001,5,7
img_17002,5,7
img_17003,0,0
img_17004,1,2
img_17005,1,2
img_17006,4,4
img_17007,2,2
img_17008,0,0
img_17009,25,17
img_17010,3,2
img_17011,2,3
img_17012,1,0
img_17013,3,5
img_17014,3,2
img_17015,25,24
img_17016,15,16
img_17017,4,3
img_17018,1,0
img_17019,2,0
img_17020,3,4
img_17021,4,3
img_17022,3,4
img_17023,5,4
img_17024,1,1
img_17025,13,8
img_17026,2,1
img_17027,2,3
img_17028,5,4
img_17029,8,2
img_17030,2,2
img_17031,0,0
img_17032,0,0
img_17033,0,0
img_17034,0,0
img_17035,12,10
img_17036,1,1
img_17037,2,2
img_17038,3,1
img_17039,7,7
img_17040,2,0
img_17041,1,0
img_17042,9,11
img_17043,14,19
img_17044,0,0
img_17045,8,8
img_17046,7,11
img_17047,3,1
img_17048,0,0
img_17049,1,0
img_17050,8,11
img_17051,0,2
img_17052,1,0
img_17053,8,3
img_17054,1,0
img_17055,4,4
img_17056,3,4
img_17057,6,5
img_17058,1,1
img_17059,1,1
img_17060,2,3
img_17061,7,1
img_17062,10,10
img_17063,18,23
img_17064,0,0
img_17065,51,45
img_17066,0,0
img_17067,1,1
img_17068,2,1
img_17069,0,0
img_17070,1,0
img_17071,0,0
img_17072,0,0
img_17073,3,4
img_17074,4,0
img_17075,1,4
img_17076,11,2
img_17077,1,1
img_17078,2,2
img_17079,4,2
img_17080,0,0
img_17081,0,0
img_17082,2,3
img_17083,2,1
img_17084,1,0
img_17085,0,0
img_17086,1,0
img_17087,2,3
img_17088,1,1
img_17089,0,0
img_17090,2,1
img_17091,1,3
img_17092,0,1
img_17093,0,0
img_17094,1,0
img_17095,3,1
img_17096,5,4
img_17097,6,12
img_17098,10,15
img_17099,0,0
img_17100,11,11
img_17101,5,10
img_17102,9,7
img_17103,1,1
img_17104,1,0
img_17105,1,1
img_17106,0,0
img_17107,2,0
img_17108,1,0
img_17109,1,1
img_17110,0,0
img_17111,13,8
img_17112,4,3
img_17113,6,3
img_17114,0,0
img_17115,1,2
img_17116,2,4
img_17117,0,0
img_17118,1,1
img_17119,0,0
img_17120,39,39
img_17121,7,7
img_17122,8,4
img_17123,12,12
img_17124,3,3
img_17125,2,2
img_17126,9,5
img_17127,8,9
img_17128,1,2
img_17129,11,10
img_17130,17,14
img_17131,8,9
img_17132,0,0
img_17133,3,4
img_17134,11,11
img_17135,1,1
img_17136,2,7
img_17137,0,0
img_17138,3,2
img_17139,11,2
img_17140,1,0
img_17141,1,2
img_17142,3,2
img_17143,18,10
img_17144,1,2
img_17145,0,0
img_17146,1,2
img_17147,1,0
img_17148,3,2
img_17149,7,6
img_17150,8,9
img_17151,1,2
img_17152,1,0
img_17153,26,34
img_17154,3,3
img_17155,0,0
img_17156,1,0
img_17157,0,1
img_17158,3,2
img_17159,7,5
img_17160,4,2
img_17161,1,0
img_17162,0,0
img_17163,0,0
img_17164,0,2
img_17165,6,7
img_17166,1,3
img_17167,3,2
img_17168,0,0
img_17169,1,1
img_17170,10,2
img_17171,2,5
img_17172,7,4
img_17173,1,5
img_17174,0,0
img_17175,0,0
img_17176,1,0
img_17177,2,3
img_17178,1,0
img_17179,0,0
img_17180,3,4
img_17181,8,5
img_17182,3,0
img_17183,0,0
img_17184,3,3
img_17185,1,2
img_17186,10,10
img_17187,0,0
img_17188,0,0
img_17189,3,4
img_17190,1,2
img_17191,3,5
img_17192,1,1
img_17193,1,1
img_17194,2,0
img_17195,0,3
img_17196,1,0
img_17197,7,6
img_17198,4,1
img_17199,1,0
img_17200,1,1
img_17201,2,3
img_17202,0,0
img_17203,1,1
img_17204,1,1
img_17205,0,0
img_17206,3,2
img_17207,2,2
img_17208,1,1
img_17209,4,8
img_17210,1,2
img_17211,26,22
img_17212,11,15
img_17213,11,16
img_17214,1,0
img_17215,1,1
img_17216,2,2
img_17217,1,0
img_17218,0,0
img_17219,5,10
img_17220,1,0
img_17221,3,6
img_17222,0,0
img_17223,10,10
img_17224,0,0
img_17225,0,0
img_17226,15,14
img_17227,2,3
img_17228,1,1
img_17229,1,1
img_17230,13,7
img_17231,1,3
img_17232,3,6
img_17233,1,2
img_17234,2,2
img_17235,9,4
img_17236,0,0
img_17237,3,4
img_17238,5,1
img_17239,1,0
img_17240,2,2
img_17241,6,6
img_17242,0,0
img_17243,5,5
img_17244,4,5
img_17245,1,1
img_17246,8,6
img_17247,1,0
img_17248,1,1
img_17249,1,0
img_17250,3,3
img_17251,0,0
img_17252,5,2
img_17253,3,1
img_17254,1,1
img_17255,4,3
img_17256,2,1
img_17257,1,1
img_17258,19,23
img_17259,2,0
img_17260,1,1
img_17261,1,0
img_17262,1,1
img_17263,0,0
img_17264,0,0
img_17265,3,3
img_17266,10,8
img_17267,1,0
img_17268,1,0
img_17269,3,4
img_17270,1,0
img_17271,6,4
img_17272,1,1
img_17273,1,1
img_17274,3,5
img_17275,5,1
img_17276,2,3
img_17277,12,14
img_17278,3,2
img_17279,8,6
img_17280,0,0
img_17281,5,8
img_17282,2,3
img_17283,2,5
img_17284,1,0
img_17285,7,7
img_17286,4,1
img_17287,19,9
img_17288,26,21
img_17289,1,0
img_17290,6,4
img_17291,0,0
img_17292,2,2
img_17293,1,0
img_17294,3,3
img_17295,0,1
img_17296,4,4
img_17297,2,3
img_17298,12,4
img_17299,2,0
img_17300,5,4
img_17301,1,1
img_17302,0,0
img_17303,4,3
img_17304,0,0
img_17305,13,13
img_17306,8,15
img_17307,1,0
img_17308,4,4
img_17309,6,6
img_17310,1,0
img_17311,2,2
img_17312,1,0
img_17313,1,3
img_17314,1,1
img_17315,2,2
img_17316,10,2
img_17317,3,2
img_17318,1,0
img_17319,2,1
img_17320,1,1
img_17321,3,3
img_17322,2,4
img_17323,0,0
img_17324,10,5
img_17325,3,1
img_17326,4,0
img_17327,20,14
img_17328,0,0
img_17329,11,24
img_17330,1,1
img_17331,7,5
img_17332,10,7
img_17333,2,2
img_17334,2,0
img_17335,1,1
img_17336,2,3
img_17337,5,4
img_17338,1,3
img_17339,1,2
img_17340,3,3
img_17341,11,15
img_17342,1,2
img_17343,0,0
img_17344,2,2
img_17345,1,2
img_17346,1,1
img_17347,4,6
img_17348,5,6
img_17349,3,3
img_17350,4,3
img_17351,5,10
img_17352,14,11
img_17353,2,2
img_17354,1,1
img_17355,1,0
img_17356,1,3
img_17357,5,4
img_17358,8,5
img_17359,0,0
img_17360,2,2
img_17361,0,0
img_17362,1,1
img_17363,1,1
img_17364,1,1
img_17365,1,1
img_17366,1,1
img_17367,3,2
img_17368,1,2
img_17369,4,7
img_17370,2,4
img_17371,4,2
img_17372,6,9
img_17373,1,0
img_17374,10,8
img_17375,1,0
img_17376,0,0
img_17377,1,0
img_17378,1,1
img_17379,2,2
img_17380,1,3
img_17381,5,0
img_17382,22,27
img_17383,4,4
img_17384,4,1
img_17385,1,2
img_17386,1,1
img_17387,1,1
img_17388,8,8
img_17389,3,3
img_17390,0,0
img_17391,0,0
img_17392,1,3
img_17393,1,0
img_17394,8,5
img_17395,13,10
img_17396,8,12
img_17397,3,1
img_17398,12,7
img_17399,0,0
img_17400,2,3
img_17401,7,3
img_17402,1,1
img_17403,3,0
img_17404,1,3
img_17405,1,1
img_17406,1,1
img_17407,0,0
img_17408,0,0
img_17409,1,1
img_17410,2,3
img_17411,3,4
img_17412,1,1
img_17413,0,0
img_17414,1,0
img_17415,0,0
img_17416,0,0
img_17417,4,6
img_17418,1,3
img_17419,1,1
img_17420,1,1
img_17421,0,0
img_17422,4,8
img_17423,2,0
img_17424,4,2
img_17425,4,2
img_17426,0,1
img_17427,0,0
img_17428,12,20
img_17429,1,2
img_17430,4,2
img_17431,0,0
img_17432,0,0
img_17433,1,0
img_17434,2,2
img_17435,3,5
img_17436,1,1
img_17437,1,2
img_17438,1,2
img_17439,4,3
img_17440,2,4
img_17441,6,10
img_17442,4,2
img_17443,3,3
img_17444,1,4
img_17445,1,1
img_17446,1,1
img_17447,1,0
img_17448,0,0
img_17449,0,0
img_17450,10,10
img_17451,2,4
img_17452,3,6
img_17453,3,8
img_17454,6,5
img_17455,12,16
img_17456,1,0
img_17457,0,0
img_17458,1,0
img_17459,2,1
img_17460,8,6
img_17461,2,0
img_17462,6,2
img_17463,3,1
img_17464,0,0
img_17465,2,0
img_17466,1,0
img_17467,0,0
img_17468,0,0
img_17469,5,2
img_17470,2,3
img_17471,1,1
img_17472,1,1
img_17473,2,0
img_17474,1,1
img_17475,1,1
img_17476,1,0
img_17477,4,1
img_17478,1,3
img_17479,1,1
img_17480,0,0
img_17481,0,0
img_17482,2,0
img_17483,7,7
img_17484,1,2
img_17485,1,1
img_17486,0,0
img_17487,1,1
img_17488,2,1
img_17489,1,1
img_17490,6,1
img_17491,6,8
img_17492,7,6
img_17493,4,6
img_17494,0,0
img_17495,1,0
img_17496,1,4
img_17497,4,4
img_17498,2,3
img_17499,4,2
img_17500,2,1
img_17501,1,1
img_17502,1,0
img_17503,2,4
img_17504,1,1
img_17505,1,1
img_17506,0,0
img_17507,0,0
img_17508,0,0
img_17509,2,0
img_17510,11,4
img_17511,2,2
img_17512,2,2
img_17513,0,0
img_17514,1,0
img_17515,1,1
img_17516,2,1
img_17517,0,0
img_17518,2,2
img_17519,18,10
img_17520,9,7
img_17521,1,0
img_17522,2,2
img_17523,5,7
img_17524,0,1
img_17525,0,1
img_17526,9,6
img_17527,1,0
img_17528,0,0
img_17529,1,2
img_17530,0,0
img_17531,1,0
img_17532,1,1
img_17533,2,2
img_17534,1,1
img_17535,0,0
img_17536,3,4
img_17537,1,0
img_17538,1,1
img_17539,9,17
img_17540,1,2
img_17541,4,0
img_17542,4,2
img_17543,3,1
img_17544,1,2
img_17545,9,12
img_17546,0,1
img_17547,0,0
img_17548,3,2
img_17549,0,0
img_17550,2,3
img_17551,5,5
img_17552,1,0
img_17553,7,5
img_17554,0,0
img_17555,0,1
img_17556,1,1
img_17557,8,4
img_17558,0,0
img_17559,1,0
img_17560,8,8
img_17561,20,11
img_17562,0,0
img_17563,1,1
img_17564,1,0
img_17565,2,1
img_17566,4,2
img_17567,1,2
img_17568,3,3
img_17569,1,1
img_17570,8,6
img_17571,2,1
img_17572,1,2
img_17573,1,0
img_17574,3,2
img_17575,0,0
img_17576,2,3
img_17577,27,28
img_17578,2,5
img_17579,4,1
img_17580,0,0
img_17581,4,5
img_17582,3,3
img_17583,0,0
img_17584,12,13
img_17585,0,0
img_17586,0,0
img_17587,1,3
img_17588,5,6
img_17589,1,0
img_17590,1,0
img_17591,0,0
img_17592,3,7
img_17593,2,2
img_17594,2,1
img_17595,1,0
img_17596,1,3
img_17597,3,0
img_17598,3,0
img_17599,14,12
img_17600,1,1
img_17601,4,3
img_17602,0,0
img_17603,1,1
img_17604,2,1
img_17605,0,0
img_17606,4,2
img_17607,1,0
img_17608,1,1
img_17609,0,0
img_17610,2,2
img_17611,19,9
img_17612,6,7
img_17613,1,1
img_17614,0,0
img_17615,2,6
img_17616,6,3
img_17617,0,0
img_17618,1,1
img_17619,2,4
img_17620,0,0
img_17621,1,0
img_17622,4,0
img_17623,1,3
img_17624,1,1
img_17625,4,1
img_17626,0,0
img_17627,0,0
img_17628,1,2
img_17629,3,4
img_17630,1,0
img_17631,6,5
img_17632,1,1
img_17633,0,0
img_17634,5,4
img_17635,8,4
img_17636,1,1
img_17637,23,20
img_17638,9,10
img_17639,3,0
img_17640,1,0
img_17641,0,0
img_17642,0,0
img_17643,1,2
img_17644,4,9
img_17645,1,0
img_17646,2,1
img_17647,12,18
img_17648,5,3
img_17649,5,6
img_17650,3,2
img_17651,0,0
img_17652,2,2
img_17653,1,0
img_17654,18,14
img_17655,1,0
img_17656,0,0
img_17657,2,1
img_17658,20,16
img_17659,6,4
img_17660,1,2
img_17661,3,5
img_17662,1,1
img_17663,5,4
img_17664,1,1
img_17665,3,5
img_17666,16,8
img_17667,1,0
img_17668,1,1
img_17669,0,0
img_17670,1,1
img_17671,0,1
img_17672,5,5
img_17673,0,0
img_17674,6,15
img_17675,7,3
img_17676,3,4
img_17677,1,2
img_17678,1,2
img_17679,1,0
img_17680,2,0
img_17681,3,7
img_17682,3,1
img_17683,4,4
img_17684,3,2
img_17685,2,1
img_17686,1,0
img_17687,0,0
img_17688,0,0
img_17689,1,1
img_17690,0,0
img_17691,10,10
img_17692,0,0
img_17693,1,2
img_17694,7,11
img_17695,2,1
img_17696,3,3
img_17697,1,1
img_17698,6,3
img_17699,4,6
img_17700,2,2
img_17701,1,1
img_17702,6,6
img_17703,1,0
img_17704,0,0
img_17705,1,1
img_17706,1,1
img_17707,11,19
img_17708,1,3
img_17709,2,2
img_17710,1,1
img_17711,9,10
img_17712,3,0
img_17713,0,0
img_17714,0,0
img_17715,1,1
img_17716,3,1
img_17717,3,2
img_17718,2,4
img_17719,3,2
img_17720,3,5
img_17721,43,36
img_17722,3,1
img_17723,0,0
img_17724,6,11
img_17725,6,6
img_17726,4,6
img_17727,1,0
img_17728,0,0
img_17729,1,0
img_17730,1,0
img_17731,5,5
img_17732,0,0
img_17733,0,0
img_17734,0,0
img_17735,6,6
img_17736,18,13
img_17737,1,0
img_17738,3,8
img_17739,0,0
img_17740,0,0
img_17741,1,1
img_17742,19,11
img_17743,2,0
img_17744,3,2
img_17745,2,1
img_17746,0,0
img_17747,26,13
img_17748,1,2
img_17749,1,1
img_17750,1,4
img_17751,1,3
img_17752,1,1
img_17753,1,0
img_17754,8,6
img_17755,1,1
img_17756,0,0
img_17757,1,1
img_17758,4,1
img_17759,3,2
img_17760,1,1
img_17761,2,2
img_17762,15,6
img_17763,1,1
img_17764,2,0
img_17765,1,0
img_17766,3,1
img_17767,1,0
img_17768,6,2
img_17769,5,7
img_17770,2,3
img_17771,0,0
img_17772,0,2
img_17773,1,0
img_17774,1,2
img_17775,1,3
img_17776,3,3
img_17777,1,2
img_17778,1,1
img_17779,2,1
img_17780,2,0
img_17781,1,0
img_17782,0,0
img_17783,0,0
img_17784,1,1
img_17785,2,0
img_17786,4,0
img_17787,1,0
img_17788,1,0
img_17789,1,1
img_17790,1,1
img_17791,1,1
img_17792,0,0
img_17793,2,0
img_17794,5,7
img_17795,8,12
img_17796,2,2
img_17797,0,0
img_17798,0,0
img_17799,1,1
img_17800,0,0
img_17801,3,4
img_17802,2,2
img_17803,1,0
img_17804,0,1
img_17805,0,0
img_17806,4,3
img_17807,1,1
img_17808,0,0
img_17809,4,3
img_17810,2,1
img_17811,2,3
img_17812,3,3
img_17813,1,1
img_17814,11,8
img_17815,2,0
img_17816,5,9
img_17817,6,8
img_17818,0,0
img_17819,2,2
img_17820,5,3
img_17821,2,1
img_17822,1,1
img_17823,0,0
img_17824,3,6
img_17825,0,0
img_17826,3,2
img_17827,6,4
img_17828,0,0
img_17829,3,6
img_17830,1,1
img_17831,1,0
img_17832,5,7
img_17833,1,1
img_17834,7,2
img_17835,8,14
img_17836,1,1
img_17837,1,0
img_17838,6,9
img_17839,5,8
img_17840,5,4
img_17841,2,3
img_17842,1,1
img_17843,17,10
img_17844,8,10
img_17845,0,0
img_17846,5,4
img_17847,1,0
img_17848,1,0
img_17849,4,4
img_17850,1,1
img_17851,6,7
img_17852,1,5
img_17853,1,0
img_17854,4,2
img_17855,0,0
img_17856,4,8
img_17857,1,0
img_17858,5,7
img_17859,2,4
img_17860,4,1
img_17861,0,0
img_17862,3,6
img_17863,0,0
img_17864,3,2
img_17865,1,0
img_17866,2,2
img_17867,0,0
img_17868,1,1
img_17869,1,2
img_17870,0,0
img_17871,1,1
img_17872,3,7
img_17873,4,4
img_17874,0,0
img_17875,4,4
img_17876,1,0
img_17877,3,5
img_17878,9,13
img_17879,2,3
img_17880,1,0
img_17881,2,2
img_17882,19,6
img_17883,7,4
img_17884,8,4
img_17885,0,1
img_17886,6,8
img_17887,11,12
img_17888,8,10
img_17889,1,0
img_17890,0,0
img_17891,1,2
img_17892,0,0
img_17893,1,2
img_17894,0,0
img_17895,8,9
img_17896,3,2
img_17897,0,1
img_17898,3,4
img_17899,5,2
img_17900,1,0
img_17901,1,0
img_17902,4,3
img_17903,4,7
img_17904,0,0
img_17905,4,3
img_17906,3,0
img_17907,0,0
img_17908,9,10
img_17909,1,0
img_17910,1,1
img_17911,1,2
img_17912,1,1
img_17913,1,0
img_17914,2,0
img_17915,0,0
img_17916,2,2
img_17917,8,9
img_17918,1,1
img_17919,1,2
img_17920,2,1
img_17921,27,20
img_17922,1,2
img_17923,12,12
img_17924,1,4
img_17925,1,1
img_17926,2,2
img_17927,1,1
img_17928,1,4
img_17929,1,1
img_17930,8,3
img_17931,5,0
img_17932,2,2
img_17933,5,5
img_17934,1,1
img_17935,1,1
img_17936,6,6
img_17937,2,2
img_17938,0,0
img_17939,0,0
img_17940,1,0
img_17941,0,0
img_17942,3,4
img_17943,1,0
img_17944,12,7
img_17945,13,13
img_17946,4,4
img_17947,25,18
img_17948,3,6
img_17949,1,0
img_17950,8,8
img_17951,6,3
img_17952,4,4
img_17953,2,2
img_17954,3,4
img_17955,1,4
img_17956,1,2
img_17957,1,0
img_17958,30,38
img_17959,1,3
img_17960,7,4
img_17961,1,0
img_17962,4,2
img_17963,0,0
img_17964,1,1
img_17965,1,2
img_17966,0,0
img_17967,1,4
img_17968,2,1
img_17969,10,17
img_17970,8,6
img_17971,1,2
img_17972,2,2
img_17973,0,0
img_17974,1,2
img_17975,13,7
